path,line,text
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,9,- the user’s profile‑specific watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,18,"The Watchlist / Watched Filters View must follow a **strict, immutable layout**:"
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,27,The filter bar must include:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,28,- **Watchlist Filter**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,36,Filters must be:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,42,The sort bar must include:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,49,Sorting must be deterministic.
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,51,The card grid must:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,61,"Each item in the Watchlist View must be represented by a **Watchlist Card**, which includes:"
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,62,### **4.8.3.1 Required Visual Elements**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,70,- watchlist badge
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,71,### **4.8.3.2 Required Metadata Elements**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,80,- watchlist membership
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,83,- long‑press or options button opens watchlist actions
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,84,- card must be fully focusable
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,85,- card must show focus outline when selected
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,88,The Watchlist / Watched Filters View must consume data exclusively from `data.json`.
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,89,### **4.8.4.1 Required Data Sources**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,90,- profiles[*].watchlist[]
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,92,- global watchlist.items[]
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,99,Each item must include:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,104,### **4.8.4.3 Watchlist Requirements**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,105,Each item must include:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,106,- global watchlist membership
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,107,- profile watchlist membership
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,108,- watchlist ordering
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,112,DPAD navigation must follow:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,117,Focus must always remain within the view.
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,122,- click/tap watchlist badge → toggle watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,129,Every card must route to the correct popup:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,136,Routing must be deterministic and must never fail.
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,139,Filters must:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,142,- never hide the filter bar
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,143,- never break DPAD navigation
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,145,### **4.8.7.1 Watchlist Filter**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,147,- global watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,148,- profile watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,175,Sorting must be deterministic and must include:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,182,Sorting must never produce inconsistent ordering.
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,184,# **4.8.9 Watchlist Management Requirements**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,186,Users must be able to:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,187,- add items to watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,188,- remove items from watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,189,- reorder watchlist (future‑phase)
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,190,### **4.8.9.2 Watchlist Indicators**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,191,Cards must display:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,192,- watchlist badge
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,194,### **4.8.9.3 Watchlist Persistence**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,195,Changes must update:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,196,- profile watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,197,- global watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,202,Each card must display:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,206,Selecting a partially watched item must:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,210,Completed items must:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,216,Posters must use a **standard portrait aspect ratio**.
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,228,If an item is missing required fields:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,234,Missing images must use fallback assets.
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,236,Invalid metadata must:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,242,The Watchlist / Watched Filters View must support:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,243,### **4.8.13.1 Multi‑Profile Watchlists**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,244,Each profile must maintain:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,245,- its own watchlist
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,249,Watchlist and watch progress must sync with:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,251,- Trakt
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,254,Recommendations must:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,256,- never call external services
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,259,Sorting must integrate with:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,266,# **4.8.14 Invariants**
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,267,The following must never change:
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,281,These invariants are permanent.
docs/spec/Section 4.8 - Watchlist - Watched Filters (future phase).md,283,# **4.8.15 End of Section 4.8 — Watchlist / Watched Filters**
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,2,# Section 4.9 — Watchlist (Standalone Page)
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,4,# [ROLE] Standalone Watchlist Page (non‑SPA)
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,5,# [VERSION] v4.5.0
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,10,"The Watchlist Page (`web/watchlist.html`) is a **standalone, non‑SPA view** that renders a"
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,11,multi‑show watchlist using the **v3.3.5 Show Details UI** as its visual foundation.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,14,- Filters to shows where `is_watchlisted === true`
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,18,- Uses **local assets only** (no TMDB URLs)
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,28,- Canonical asset hierarchy ONLY (`assets/...`).
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,35,2. Filter to shows with `is_watchlisted: true`.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,48,7. All images must be **local assets**.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,49,8. All streaming links must use **local icons** + external URLs.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,53,### Show Object (required fields)
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,57,is_watchlisted: boolean
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,101,Must include:
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,177,## 4.9.7 — Asset Requirements
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,178,### Required asset paths
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,180,assets/posters/shows/<slug>.jpg
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,181,assets/backdrops/shows/<slug>.jpg
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,182,assets/networks/<network>.png
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,183,assets/streaming/<service>.png
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,187,assets/posters/placeholder_poster.jpg
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,188,assets/backdrops/shows/placeholder_backdrop.jpg
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,190,### Forbidden
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,196,### watchlist.html MUST contain:
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,209,- filter watchlisted shows
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,218,## 4.9.9 — Validation Rules
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,219,ChatGPT MUST:
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,220,- Never invent fields not in this SPEC.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,221,- Never reference TMDB URLs.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,222,- Never reference deprecated folders.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,223,- Always use canonical asset paths.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,226,- Always filter by `is_watchlisted`.
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,242,- the rebuilt watchlist.html
docs/spec/Section 4.9 - Watchlist (Standalone Page).md,243,- your asset hierarchy
docs/spec/Section 5 - Popups.md,2,Authoritative Specification — Full Scope (Including Future‑Phase Features) Document ID: Section 5.0 — Popups Version: V0.00
docs/spec/Section 5 - Popups.md,11,Popups are a core subsystem and must follow strict rules for:
docs/spec/Section 5 - Popups.md,21,All popups must follow the same structural model:
docs/spec/Section 5 - Popups.md,23,Each popup must include:
docs/spec/Section 5 - Popups.md,41,Popups must route deterministically:
docs/spec/Section 5 - Popups.md,46,Routing must never fail.
docs/spec/Section 5 - Popups.md,48,All popups must use data exclusively from data.json.
docs/spec/Section 5 - Popups.md,49,Required fields include:
docs/spec/Section 5 - Popups.md,85,If required fields are missing:
docs/spec/Section 5 - Popups.md,91,All popups must support:
docs/spec/Section 5.1 - Show Popup (P1).md,2,Authoritative Specification — Full Scope (Including Future‑Phase Features) Document ID: Section 5.1 — Show Popup (P1) Version: V0.00
docs/spec/Section 5.1 - Show Popup (P1).md,4,"The Show Popup (P1) provides a complete, detailed, scrollable metadata view for a TV show. It must support:"
docs/spec/Section 5.1 - Show Popup (P1).md,16,The Show Popup must include:
docs/spec/Section 5.1 - Show Popup (P1).md,26,Must include:
docs/spec/Section 5.1 - Show Popup (P1).md,42,Each season entry must include:
docs/spec/Section 5.1 - Show Popup (P1).md,54,The Show Popup must use:
docs/spec/Section 5.1 - Show Popup (P1).md,76,Missing fields must:
docs/spec/Section 5.1 - Show Popup (P1).md,84,5.1.9 Invariants
docs/spec/Section 5.1 - Show Popup (P1).md,85,season list must always appear
docs/spec/Section 5.1 - Show Popup (P1).md,86,streaming links must always appear
docs/spec/Section 5.1 - Show Popup (P1).md,87,icon strip must always appear
docs/spec/Section 5.2 - Season Popup (P2).md,2,Authoritative Specification — Full Scope (Including Future‑Phase Features) Document ID: Section 5.2 — Season Popup (P2) Version: V0.00
docs/spec/Section 5.2 - Season Popup (P2).md,4,"The Season Popup (P2) provides a complete, scrollable list of episodes for a specific season of a show. It must support:"
docs/spec/Section 5.2 - Season Popup (P2).md,14,The Season Popup must include:
docs/spec/Section 5.2 - Season Popup (P2).md,23,Must include:
docs/spec/Section 5.2 - Season Popup (P2).md,28,Each episode entry must include:
docs/spec/Section 5.2 - Season Popup (P2).md,41,The Season Popup must use:
docs/spec/Section 5.2 - Season Popup (P2).md,62,Missing fields must:
docs/spec/Section 5.2 - Season Popup (P2).md,70,5.2.9 Invariants
docs/spec/Section 5.2 - Season Popup (P2).md,71,episode list must always appear
docs/spec/Section 5.2 - Season Popup (P2).md,72,icon strip must always appear
docs/spec/Section 5.2 - Season Popup (P2).md,73,routing must always be deterministic
docs/spec/Section 5.3 - Episode Popup (P3).md,2,Authoritative Specification — Full Scope (Including Future‑Phase Features) Document ID: Section 5.3 — Episode Popup (P3) Version: V0.00
docs/spec/Section 5.3 - Episode Popup (P3).md,4,"The Episode Popup (P3) provides a complete, detailed, scrollable metadata view for a specific episode of a TV show. It must support:"
